sid,dropout,male,race_num,math_ss,read_ss,scale_score_11_math,scale_score_11_read,gifted,ever_alternative,iep,pct_days_absent,gpa,frpl,ell
525,0,0.0,0,18.0,30.0,15.0,12.0,0,1,1,8.3192091,1.9202499,1.0,0
529,0,1.0,0,8.0,19.0,16.0,16.0,0,0,1,13.095238,2.0715001,1.0,0
533,1,1.0,0,74.0,64.0,-1.0,-1.0,1,0,0,0.65317917,4.0,0.0,0
534,0,0.0,0,74.0,56.0,25.0,25.0,0,0,0,4.5841727,3.332,0.0,0
537,0,0.0,1,26.0,47.0,17.0,10.0,0,0,0,4.3437057,2.4972501,1.0,1
538,0,1.0,0,71.0,69.0,27.0,32.0,0,0,0,5.825963,2.6612,1.0,0
539,0,0.0,0,43.0,41.0,16.0,22.0,0,0,0,2.5238093999999998,3.0395,0.0,0
541,0,0.0,0,5.0,26.0,19.0,20.0,0,1,0,1.5282485000000001,3.1099999,1.0,0
543,0,1.0,1,30.0,58.0,16.0,16.0,0,1,0,7.224956,2.4325001,1.0,0
544,0,1.0,0,-1.0,-1.0,16.0,14.0,0,0,0,9.7283459,2.395,1.0,0
548,0,0.0,0,73.0,53.0,18.0,20.0,0,0,0,3.7849927000000005,3.7985001000000005,1.0,0
551,0,1.0,0,54.0,42.0,21.0,20.0,0,0,0,5.5748143,2.8485,1.0,0
556,0,0.0,0,80.0,72.0,24.0,24.0,0,0,0,6.660404700000001,2.175,1.0,0
559,0,1.0,0,44.0,48.0,30.0,27.0,0,0,0,4.188571499999999,3.56775,0.0,0
561,1,1.0,0,18.0,21.0,-1.0,-1.0,0,0,0,11.692307000000001,2.5830002,1.0,0
563,0,1.0,0,78.0,55.0,23.0,27.0,1,0,0,5.3881674,2.8285,0.0,0
564,0,0.0,0,52.0,36.0,16.0,24.0,0,0,0,4.8401899,2.7880001,1.0,0
565,1,0.0,0,25.0,33.0,-1.0,-1.0,0,1,0,9.1904097,1.6819998999999999,1.0,0
566,0,1.0,0,59.0,48.0,18.0,18.0,1,0,0,6.2925075999999995,3.0834999,0.0,0
567,0,0.0,0,35.0,44.0,16.0,15.0,0,0,0,7.8373985,3.6427998999999995,0.0,0
571,0,1.0,0,52.0,43.0,26.0,26.0,1,0,0,5.7528572,3.7369001,0.0,0
572,0,0.0,0,55.0,49.0,21.0,19.0,0,0,0,2.426934,3.5295,1.0,0
573,0,1.0,1,-1.0,-1.0,-1.0,-1.0,0,1,0,0.0,2.8668499,0.0,0
575,0,0.0,1,45.0,50.0,21.0,26.0,0,0,0,2.3882522999999996,3.0023334,1.0,0
577,0,0.0,0,68.0,59.0,20.0,21.0,1,0,0,3.6632199,3.5149998999999994,1.0,0
579,1,1.0,0,-1.0,9.0,-1.0,-1.0,0,0,0,9.2521734,0.60000002,1.0,0
581,0,1.0,0,12.0,24.0,16.0,17.0,0,0,0,10.609755999999999,3.6668351,0.0,0
584,0,0.0,0,31.0,49.0,16.0,21.0,0,1,0,1.0958511999999998,3.2107501,1.0,0
586,0,0.0,0,31.0,44.0,19.0,27.0,0,0,0,3.3281468999999997,3.3965001000000004,0.0,0
587,0,1.0,0,62.0,64.0,18.0,20.0,1,0,0,7.9516615999999996,3.8130002,1.0,0
588,0,0.0,0,-1.0,-1.0,17.0,23.0,0,0,0,4.357245400000001,2.7290001,1.0,0
591,0,0.0,0,80.0,67.0,28.0,29.0,1,0,0,3.8347455999999998,3.726675,0.0,0
594,0,0.0,2,61.0,66.0,21.0,19.0,0,0,0,2.7991392999999998,3.8600001000000006,1.0,0
596,1,0.0,1,-1.0,-1.0,-1.0,-1.0,0,1,1,6.6141477,3.8839998,1.0,0
599,0,1.0,0,30.0,33.0,18.0,19.0,0,1,0,3.2200282000000002,2.885,0.0,0
602,0,1.0,0,25.0,31.0,16.0,14.0,0,0,0,19.276316,2.3299999,0.0,0
603,0,0.0,0,38.0,39.0,18.0,20.0,0,0,0,11.883117,2.125,1.0,0
604,0,1.0,0,-1.0,-1.0,28.0,24.0,0,0,0,0.0,3.6524648999999996,0.0,0
607,0,0.0,1,55.0,54.0,25.0,34.0,0,0,0,1.8657142,3.5994501000000003,0.0,0
608,0,1.0,0,-1.0,-1.0,32.0,35.0,0,0,0,0.0,4.0,0.0,0
611,0,1.0,0,29.0,53.0,15.0,19.0,0,0,0,4.2614942000000005,2.5374951,0.0,0
612,0,1.0,0,57.0,55.0,29.0,32.0,1,0,0,1.398293,3.91225,0.0,0
615,0,1.0,0,-1.0,-1.0,16.0,31.0,0,0,0,4.5920677,3.3499999,0.0,0
616,0,1.0,1,7.0,18.0,18.0,12.0,0,0,0,2.3474576000000003,2.2032499,1.0,0
618,0,1.0,0,56.0,62.0,21.0,27.0,0,1,0,4.0948148,3.6450748,1.0,0
619,1,0.0,0,-1.0,23.0,-1.0,-1.0,0,1,1,39.380951,0.46667001,1.0,0
620,0,1.0,0,68.0,66.0,25.0,22.0,0,0,0,3.9183381,3.9635,1.0,0
621,0,1.0,0,74.0,56.0,26.0,19.0,0,0,0,1.0311111,3.1735001,1.0,0
622,0,1.0,0,80.0,45.0,26.0,20.0,0,0,0,8.5262394,3.5309998999999994,0.0,0
625,1,0.0,1,-1.0,-1.0,-1.0,-1.0,0,1,0,9.422222099999999,0.625,1.0,0
626,0,0.0,4,26.0,32.0,17.0,11.0,0,0,0,3.7171428,2.5983,0.0,0
627,0,0.0,0,-1.0,-1.0,21.0,15.0,0,0,0,4.8405404,3.0855,1.0,0
630,0,1.0,0,73.0,66.0,27.0,24.0,1,0,0,3.2550142,3.8954998999999995,0.0,0
633,0,0.0,0,80.0,80.0,24.0,14.0,0,1,0,4.816691400000001,2.9825001,1.0,0
636,0,0.0,0,-1.0,-1.0,20.0,23.0,0,0,0,3.8305086999999998,3.6115998999999994,1.0,0
639,0,1.0,0,16.0,70.0,14.0,17.0,0,0,0,19.786325,3.0192299,1.0,0
642,0,0.0,0,21.0,42.0,12.0,13.0,0,0,0,21.072546,1.06555,1.0,0
644,1,0.0,0,53.0,51.0,-1.0,-1.0,0,0,0,11.087849,2.3889999,1.0,0
645,1,0.0,0,-1.0,-1.0,-1.0,-1.0,0,0,0,5.3403044,2.625,1.0,0
646,0,1.0,0,42.0,37.0,17.0,18.0,0,0,0,10.576208,1.8333332999999998,1.0,0
647,1,1.0,2,-1.0,30.0,-1.0,-1.0,0,1,0,20.786291000000002,-1.0,1.0,0
649,0,1.0,0,-1.0,15.0,14.0,15.0,0,0,1,24.711864000000002,2.3483334,0.0,0
650,0,0.0,0,-1.0,-1.0,25.0,33.0,0,0,0,5.3200002,3.30635,0.0,0
654,0,1.0,0,19.0,42.0,16.0,20.0,0,0,0,17.671474,1.79,1.0,0
656,0,0.0,0,48.0,46.0,22.0,18.0,0,0,0,4.2745667,3.5,0.0,0
660,0,0.0,1,44.0,72.0,21.0,22.0,0,0,0,0.80029368,3.2772751,0.0,0
661,0,1.0,1,-1.0,-1.0,-1.0,-1.0,0,1,0,0.0,-1.0,-1.0,0
662,0,1.0,0,80.0,80.0,34.0,29.0,1,0,0,2.3059163,3.8824998999999996,1.0,0
663,0,1.0,0,40.0,41.0,14.0,14.0,0,0,1,15.563077999999999,1.60535,1.0,0
664,1,1.0,0,46.0,51.0,-1.0,-1.0,0,1,0,1.4906367,0.875,0.0,0
665,0,1.0,0,51.0,54.0,15.0,18.0,0,1,0,8.4703388,2.5050001,1.0,0
667,1,0.0,1,-1.0,-1.0,-1.0,-1.0,0,1,0,0.0,2.0999999,-1.0,0
668,0,1.0,0,16.0,30.0,16.0,18.0,0,0,1,4.028571100000001,2.245085,1.0,0
670,0,1.0,0,52.0,48.0,24.0,29.0,0,1,0,4.9634504,3.5243048999999997,1.0,0
671,0,0.0,0,80.0,80.0,35.0,34.0,0,0,0,1.4751774,3.9685001000000004,0.0,0
672,0,1.0,4,26.0,35.0,16.0,16.0,0,0,0,3.1831188,2.8445001,0.0,0
674,0,0.0,0,58.0,73.0,24.0,23.0,1,0,0,2.8532374,3.8187949999999997,0.0,0
675,0,0.0,0,49.0,70.0,28.0,28.0,1,0,0,4.3982301,3.339,1.0,0
676,0,0.0,0,72.0,80.0,24.0,26.0,1,0,0,4.6752505,3.8035002,1.0,0
677,0,1.0,4,31.0,28.0,16.0,11.0,0,1,0,9.4514284,1.6423,0.0,0
678,0,1.0,0,18.0,49.0,16.0,17.0,0,1,1,11.449646000000001,1.6997499,1.0,0
679,0,0.0,0,42.0,50.0,19.0,22.0,0,1,1,9.055644000000001,2.9289999,1.0,0
680,0,1.0,0,46.0,42.0,18.0,14.0,0,0,0,5.907514599999999,2.6758474999999997,0.0,0
685,0,0.0,-1,19.0,41.0,17.0,15.0,0,0,0,2.5511362999999996,3.1277001,1.0,0
686,0,1.0,0,30.0,39.0,15.0,12.0,1,0,0,3.2847459000000003,1.9425501,0.0,0
687,0,1.0,0,77.0,53.0,28.0,30.0,0,1,0,3.2939436,2.375,1.0,0
691,0,0.0,0,41.0,54.0,17.0,23.0,0,0,0,7.5202312000000004,2.33307,1.0,0
692,0,1.0,0,7.0,45.0,15.0,21.0,0,0,1,1.9899857,2.8930001,1.0,0
693,0,1.0,0,41.0,42.0,18.0,13.0,0,0,0,9.728570900000001,3.1817,1.0,0
695,0,0.0,0,55.0,37.0,18.0,14.0,0,0,0,1.7042856,1.1429,0.0,0
697,0,1.0,1,22.0,14.0,20.0,19.0,0,1,0,4.5983195,2.9695001,1.0,0
698,0,1.0,0,47.0,45.0,17.0,22.0,0,1,1,14.255443,1.4349999,1.0,0
699,0,0.0,0,34.0,47.0,17.0,8.0,0,0,0,11.129261,3.1164999,1.0,0
700,0,1.0,0,31.0,27.0,18.0,18.0,0,0,0,4.8888888,2.4815001,0.0,0
701,0,1.0,0,36.0,38.0,16.0,18.0,0,0,0,5.8629942,2.6040001,0.0,0
702,0,0.0,0,28.0,45.0,15.0,18.0,1,0,0,2.7422097,2.4439300999999998,0.0,0
704,0,0.0,3,-1.0,-1.0,12.0,12.0,0,0,0,2.2785714,1.6844299999999999,1.0,0
706,0,1.0,0,-1.0,15.0,14.0,11.0,0,0,0,22.313978,1.8735,0.0,0
707,0,1.0,0,49.0,56.0,29.0,31.0,0,0,0,1.9011799999999999,3.7765199999999997,1.0,0
710,0,0.0,1,-1.0,-1.0,-1.0,-1.0,0,1,0,0.0,-1.0,-1.0,0
715,1,0.0,0,-1.0,-1.0,19.0,19.0,0,0,0,47.126438,3.0211401,0.0,0
716,0,0.0,0,70.0,66.0,16.0,19.0,1,1,0,4.769558900000001,3.0545001,0.0,0
717,0,0.0,0,34.0,39.0,16.0,15.0,0,0,0,18.728491,2.9349998999999998,0.0,0
718,0,0.0,0,75.0,51.0,16.0,18.0,1,0,0,1.5842857,2.8168502,0.0,0
721,0,0.0,1,41.0,60.0,23.0,22.0,0,0,0,3.8607955,3.3471501000000004,1.0,0
725,0,0.0,0,50.0,65.0,22.0,22.0,1,0,0,8.452035,3.5825,1.0,0
727,0,0.0,0,80.0,80.0,28.0,26.0,1,0,0,1.6045197,3.8285,0.0,0
728,0,1.0,4,80.0,50.0,29.0,27.0,0,0,0,5.1774892999999995,3.8235574,0.0,0
729,0,0.0,0,35.0,49.0,14.0,13.0,0,0,0,1.2611833000000001,2.6312499,0.0,0
735,0,0.0,0,56.0,50.0,21.0,21.0,0,0,0,3.1180654,3.4514998999999995,0.0,0
737,0,0.0,0,33.0,39.0,16.0,14.0,1,0,0,14.8207,2.0,1.0,0
738,0,0.0,0,-1.0,-1.0,15.0,15.0,0,0,0,17.565217999999998,1.3443333,0.0,0
739,0,1.0,1,16.0,43.0,17.0,25.0,0,0,0,11.263988000000001,2.0205002,1.0,0
741,0,1.0,0,48.0,43.0,29.0,29.0,0,0,0,1.7073169999999998,3.806,0.0,0
743,0,0.0,0,43.0,35.0,16.0,16.0,0,0,0,3.7521614999999997,1.4247501,1.0,0
746,0,1.0,0,42.0,54.0,16.0,18.0,0,0,0,17.180996,2.58145,0.0,0
748,0,0.0,0,41.0,59.0,13.0,22.0,0,0,0,3.3991415999999997,2.487,1.0,0
749,0,1.0,0,-1.0,27.0,14.0,12.0,0,0,1,22.906431,2.8210001,1.0,0
750,0,1.0,1,-1.0,-1.0,-1.0,-1.0,0,1,0,7.794540400000001,1.61645,0.0,0
751,0,1.0,-1,16.0,35.0,15.0,34.0,0,1,0,20.354506,1.5230000000000001,1.0,0
754,0,1.0,0,68.0,59.0,22.0,27.0,1,0,0,7.220089,3.6554998999999997,1.0,0
762,0,0.0,0,63.0,58.0,25.0,27.0,0,0,0,1.1948791,3.819,0.0,0
766,0,1.0,0,42.0,56.0,17.0,19.0,0,1,0,10.298246,2.5044999,1.0,0
767,0,1.0,0,50.0,52.0,25.0,25.0,1,0,0,17.91235,2.96755,1.0,0
768,0,0.0,0,49.0,55.0,24.0,28.0,0,1,0,2.2423801,3.6382,0.0,0
769,0,0.0,0,-1.0,-1.0,-1.0,-1.0,0,0,1,3.7928994,4.0,1.0,0
771,1,1.0,0,33.0,32.0,24.0,15.0,0,0,0,8.5947714,3.19765,0.0,0
776,0,1.0,0,30.0,41.0,18.0,20.0,1,0,0,3.4364163999999997,2.8129849,0.0,0
780,0,1.0,0,60.0,39.0,17.0,13.0,0,0,0,2.5211866,2.8680000000000003,0.0,0
781,1,0.0,0,37.0,39.0,16.0,17.0,0,0,0,2.4588747000000004,2.1630001,1.0,0
782,1,0.0,0,-1.0,-1.0,-1.0,-1.0,0,1,0,7.974747200000001,-1.0,0.0,0
784,0,0.0,0,59.0,71.0,18.0,21.0,1,0,0,13.30442,3.2390666,1.0,0
788,0,0.0,0,8.0,41.0,16.0,16.0,0,0,0,4.0786839,2.122,1.0,0
790,0,0.0,1,21.0,35.0,21.0,19.0,0,0,0,2.0314286,2.7374001,1.0,0
791,0,0.0,0,27.0,38.0,16.0,15.0,0,0,0,0.96433669,2.6407499,0.0,0
792,1,1.0,0,-1.0,-1.0,-1.0,-1.0,0,0,1,13.790178,2.09705,0.0,0
794,0,1.0,0,-1.0,-1.0,16.0,13.0,0,1,0,10.849316,1.3889,1.0,0
795,0,1.0,0,80.0,46.0,27.0,20.0,1,0,0,6.2068477,3.2009001,0.0,0
797,0,0.0,0,70.0,80.0,21.0,22.0,0,0,0,5.5057635000000005,3.2677002,0.0,0
798,0,1.0,0,8.0,27.0,16.0,16.0,0,0,1,7.2254333,1.575,1.0,0
799,0,0.0,0,41.0,36.0,17.0,25.0,0,0,0,13.771482,3.1075001,1.0,0
801,0,1.0,0,46.0,50.0,20.0,23.0,0,0,0,8.825963,3.4270501,1.0,0
802,0,1.0,0,59.0,52.0,17.0,18.0,1,0,0,4.0610795,3.02,0.0,0
807,0,1.0,0,46.0,45.0,23.0,19.0,0,0,0,0.95163584,3.6254047999999996,1.0,0
808,0,1.0,0,45.0,50.0,16.0,17.0,0,1,0,1.8522896,3.109,1.0,0
812,0,1.0,0,50.0,57.0,17.0,17.0,0,0,0,5.273624900000001,3.1525002,0.0,0
817,0,1.0,1,-1.0,-1.0,18.0,21.0,0,0,0,18.117319000000002,2.7230000000000003,0.0,0
818,1,0.0,0,42.0,63.0,-1.0,-1.0,0,0,0,10.389052000000001,2.3284998,1.0,0
819,1,0.0,0,-1.0,-1.0,-1.0,-1.0,0,1,0,3.4616474999999998,-1.0,1.0,0
821,0,1.0,0,61.0,56.0,32.0,30.0,1,0,0,1.2279942,3.0571499,0.0,0
824,0,0.0,2,14.0,41.0,20.0,23.0,0,1,0,6.559566499999999,3.4200001,1.0,0
825,1,1.0,0,39.0,62.0,-1.0,-1.0,0,0,0,0.44412607,0.40000001,0.0,0
826,0,0.0,1,12.0,28.0,17.0,19.0,0,1,0,23.505444,2.9545,1.0,0
827,1,0.0,0,14.0,19.0,-1.0,-1.0,0,0,0,1.9134752,2.5027499,1.0,0
828,0,1.0,0,21.0,39.0,15.0,16.0,0,0,0,5.4621849000000005,1.7900001,0.0,0
829,0,0.0,1,28.0,26.0,18.0,16.0,0,0,0,7.7507334000000006,3.2649999,1.0,0
832,0,1.0,0,80.0,61.0,25.0,25.0,1,1,0,5.4537697,3.6732502,1.0,0
836,0,0.0,2,27.0,35.0,17.0,15.0,0,0,0,3.0390174,3.5549998,0.0,0
837,0,0.0,0,24.0,23.0,15.0,12.0,0,0,0,24.419104,2.0895,1.0,0
838,0,0.0,0,40.0,68.0,22.0,27.0,0,0,0,0.31851852,2.7225001,1.0,0
842,0,1.0,0,70.0,41.0,15.0,16.0,0,1,0,0.92537308,2.7952499,1.0,0
845,0,1.0,3,11.0,31.0,24.0,27.0,0,1,1,3.6340739999999996,2.72,1.0,0
853,0,0.0,0,66.0,59.0,23.0,29.0,1,1,0,4.8006043,3.8685002,0.0,0
856,1,1.0,0,11.0,24.0,-1.0,-1.0,1,0,0,6.671875,3.1849998999999998,1.0,0
858,0,1.0,0,71.0,53.0,31.0,33.0,1,0,0,2.0979826,4.0,1.0,0
859,0,1.0,2,21.0,47.0,16.0,14.0,0,1,0,6.2200284,2.3819999999999997,1.0,0
861,0,0.0,1,-1.0,-1.0,16.0,15.0,0,0,0,12.336484,2.5707998,0.0,0
863,1,1.0,0,-1.0,-1.0,13.0,15.0,0,0,0,38.342857,1.0714,0.0,0
865,0,1.0,0,39.0,28.0,15.0,15.0,0,1,1,5.757062,2.1956667999999997,0.0,0
869,0,0.0,0,7.0,37.0,20.0,22.0,0,0,0,0.0,3.0029502,1.0,0
870,1,1.0,0,0.0,-1.0,-1.0,-1.0,0,0,1,3.1367781000000003,2.2590001,1.0,0
871,1,0.0,0,-1.0,32.0,-1.0,-1.0,0,1,0,4.8074398,2.053,1.0,0
872,0,0.0,1,13.0,53.0,17.0,16.0,0,0,0,28.512660999999998,1.6445999,1.0,0
873,1,1.0,0,43.0,35.0,-1.0,-1.0,1,0,0,19.325144,1.18182,0.0,0
877,1,1.0,1,58.0,45.0,-1.0,-1.0,1,0,0,12.883357,1.0668499,1.0,0
878,0,1.0,0,-1.0,-1.0,17.0,25.0,0,1,0,4.6812749,2.1525002,0.0,0
879,0,0.0,0,55.0,68.0,29.0,29.0,1,0,0,2.8222848999999997,3.7449999,0.0,0
881,0,1.0,0,-1.0,-1.0,18.0,21.0,0,0,0,12.808989,3.2551498,0.0,0
885,0,1.0,0,-1.0,-1.0,30.0,28.0,0,0,0,3.3700001000000004,1.739,0.0,0
887,0,1.0,0,44.0,45.0,14.0,17.0,1,1,0,9.133433300000002,3.1400001,1.0,0
888,1,0.0,0,44.0,45.0,-1.0,-1.0,0,0,0,22.020834,0.9271,1.0,0
894,0,1.0,0,70.0,56.0,23.0,23.0,1,0,0,5.774341099999999,2.1199999,1.0,0
895,0,0.0,0,44.0,66.0,22.0,23.0,0,0,0,5.6104817,2.8274999,0.0,0
902,0,1.0,0,55.0,47.0,22.0,17.0,0,0,0,6.214180000000001,3.0675001,1.0,0
905,0,0.0,0,80.0,78.0,29.0,23.0,1,0,0,13.330894,3.5969701,1.0,0
906,0,1.0,0,12.0,47.0,15.0,15.0,0,0,0,9.707714999999999,3.3399998999999996,1.0,0
908,0,0.0,0,37.0,30.0,16.0,17.0,0,0,0,4.4872298,3.1770749,1.0,0
910,0,0.0,0,46.0,48.0,20.0,24.0,0,0,0,9.526011500000001,3.2485001000000002,0.0,0
911,1,1.0,0,-1.0,14.0,-1.0,-1.0,0,0,0,3.0526313999999997,3.7006667,1.0,0
913,0,1.0,0,52.0,43.0,18.0,16.0,0,0,0,0.75901878,2.3140897999999996,0.0,0
914,0,0.0,0,47.0,80.0,25.0,28.0,0,0,0,3.8614285,3.6697998,0.0,0
916,0,0.0,0,5.0,66.0,16.0,22.0,0,1,0,0.0,1.756,0.0,0
917,0,1.0,0,41.0,39.0,16.0,15.0,0,0,0,2.6034484,2.39115,0.0,0
920,0,1.0,0,54.0,51.0,23.0,19.0,0,0,0,8.1868935,2.9365001,0.0,0
921,0,0.0,0,61.0,55.0,24.0,27.0,1,0,0,5.7354198,3.2750001,0.0,0
922,0,1.0,1,45.0,41.0,16.0,12.0,0,0,0,12.070126,2.06125,0.0,0
923,0,1.0,0,59.0,38.0,23.0,27.0,0,0,0,2.0659971,3.4965,1.0,0
925,0,0.0,0,45.0,58.0,17.0,18.0,0,0,0,4.1300001,3.3004998999999997,0.0,0
927,0,0.0,0,-1.0,22.0,15.0,16.0,0,1,0,33.918034000000006,1.719,1.0,0
928,0,1.0,0,48.0,43.0,-1.0,-1.0,0,0,1,3.3251445,3.273,1.0,0
930,0,1.0,1,9.0,33.0,21.0,23.0,0,0,1,3.5227606,3.8181,1.0,0
931,0,0.0,0,23.0,27.0,15.0,22.0,0,0,0,9.986517,3.1842151000000003,1.0,0
932,0,0.0,2,35.0,44.0,19.0,21.0,0,1,0,17.40625,3.0,1.0,0
934,0,0.0,0,61.0,55.0,19.0,23.0,1,0,0,3.3453237999999996,3.4735,1.0,0
935,0,0.0,0,31.0,42.0,19.0,20.0,0,0,0,5.9708881,2.8464999,1.0,0
936,0,0.0,0,69.0,56.0,27.0,26.0,1,0,0,0.0,3.7960000000000003,0.0,0
937,0,1.0,0,32.0,19.0,15.0,15.0,0,0,1,5.955840599999999,2.665,1.0,0
939,0,0.0,1,-1.0,-1.0,15.0,27.0,0,0,0,9.399713499999999,2.2,1.0,0
941,1,1.0,0,0.0,-1.0,-1.0,-1.0,0,0,1,12.118644999999999,0.54818666,1.0,0
946,0,1.0,0,53.0,53.0,25.0,19.0,0,0,0,6.2330933,3.2460001,0.0,0
949,1,0.0,0,34.0,60.0,-1.0,-1.0,1,1,0,18.797163,1.5857,1.0,0
950,0,1.0,0,39.0,43.0,19.0,19.0,0,0,0,12.458515,3.0132499,1.0,0
952,0,1.0,0,46.0,68.0,25.0,24.0,0,1,0,4.3689461,3.51,0.0,0
953,1,1.0,0,-1.0,-1.0,-1.0,-1.0,0,1,0,27.199999,3.1819999,1.0,0
954,1,1.0,0,55.0,66.0,25.0,27.0,1,1,0,15.683834,3.4619998999999995,0.0,0
955,0,0.0,0,34.0,51.0,26.0,23.0,0,0,0,8.8035021,3.6820002,1.0,0
956,0,1.0,0,80.0,70.0,27.0,26.0,0,0,0,13.027417,2.9449999,1.0,0
957,0,1.0,0,57.0,33.0,14.0,20.0,0,0,1,1.3635057,3.0799999,1.0,0
959,1,0.0,0,18.0,41.0,-1.0,-1.0,0,0,0,12.164867999999998,0.96700001,1.0,0
960,0,1.0,0,21.0,44.0,14.0,19.0,1,0,0,12.700583,1.4140000000000001,1.0,0
962,0,0.0,0,6.0,32.0,15.0,17.0,0,0,1,2.2446658999999998,2.1689998999999998,1.0,0
963,0,1.0,0,28.0,42.0,15.0,12.0,0,1,0,3.405926,2.2119999,1.0,0
966,1,0.0,3,25.0,48.0,-1.0,-1.0,0,1,0,13.482014000000001,2.4409552000000003,1.0,0
968,0,1.0,0,26.0,35.0,13.0,12.0,0,0,1,9.106382400000001,1.685385,0.0,0
973,0,1.0,1,16.0,23.0,14.0,15.0,0,0,0,19.606838,3.2918501000000004,1.0,0
977,0,1.0,0,29.0,39.0,13.0,14.0,0,0,1,3.3931622999999997,2.2527098999999997,0.0,0
979,0,0.0,0,35.0,47.0,16.0,18.0,0,0,0,24.822063,2.471,0.0,0
982,0,0.0,0,80.0,80.0,27.0,26.0,1,0,0,3.2457142000000005,3.9562998,1.0,0
983,0,1.0,0,39.0,55.0,15.0,14.0,0,0,0,16.59804,1.8333332999999998,1.0,0
984,0,1.0,1,-1.0,-1.0,22.0,19.0,0,0,0,9.920655300000002,1.9879,0.0,0
986,0,0.0,0,0.0,-1.0,15.0,14.0,0,0,0,4.7910447,3.1185999,1.0,0
988,0,1.0,0,74.0,62.0,31.0,33.0,0,0,0,1.4812139,4.0,1.0,0
989,0,0.0,0,19.0,30.0,16.0,15.0,0,0,0,3.7477167000000002,3.4637001000000005,0.0,0
990,1,1.0,0,18.0,36.0,-1.0,-1.0,0,0,0,7.3391056,1.1409401000000001,1.0,0
991,1,0.0,0,-1.0,-1.0,-1.0,-1.0,1,0,0,11.337778,1.8,1.0,0
992,0,0.0,0,-1.0,-1.0,17.0,15.0,0,0,0,0.0,2.457,1.0,0
995,0,0.0,0,-1.0,-1.0,27.0,30.0,0,0,0,1.1555870000000001,3.9835,0.0,0
996,0,0.0,0,43.0,52.0,19.0,16.0,1,0,0,0.91432792,2.0799999,1.0,0
999,0,0.0,0,35.0,26.0,12.0,18.0,0,0,0,20.629986,2.4369998,1.0,0
1001,0,1.0,0,-1.0,-1.0,23.0,22.0,0,0,0,2.7704446,3.850915,0.0,0
1002,0,1.0,0,-1.0,-1.0,20.0,18.0,0,0,0,1.7087518,3.4980001000000005,1.0,0
1005,0,0.0,0,47.0,45.0,18.0,17.0,1,0,0,3.388418,2.8399999,0.0,0
1006,0,1.0,1,21.0,41.0,16.0,17.0,0,0,0,13.254285999999999,2.0218501,1.0,0
1008,0,1.0,1,59.0,80.0,17.0,15.0,1,0,0,0.22142856,3.3464498999999996,0.0,0
1010,0,1.0,0,-1.0,-1.0,-1.0,-1.0,0,1,0,5.4418602,2.0020001,1.0,0
1011,0,1.0,0,37.0,46.0,18.0,16.0,0,0,0,10.285714,2.6595998,1.0,0
1012,0,1.0,0,41.0,37.0,22.0,30.0,1,0,0,1.3573487,3.47,0.0,0
1014,0,0.0,0,37.0,57.0,15.0,16.0,0,1,0,12.724432,2.6069999,1.0,0
1015,0,0.0,0,55.0,52.0,22.0,20.0,0,0,0,1.8181819,3.0480001,0.0,0
1016,0,0.0,0,59.0,42.0,17.0,27.0,1,0,0,6.4825072,2.8150001000000002,0.0,0
1018,0,0.0,0,55.0,56.0,25.0,28.0,0,0,0,27.794678,2.6022501,1.0,0
1021,1,1.0,1,44.0,56.0,-1.0,-1.0,0,0,0,9.860199900000001,0.75,1.0,0
1022,0,0.0,0,80.0,61.0,27.0,24.0,0,0,0,0.23988439,4.0,0.0,0
1027,0,0.0,1,69.0,78.0,26.0,32.0,1,1,0,3.6209335,3.4191,1.0,0
1032,0,1.0,0,21.0,46.0,14.0,15.0,0,1,0,4.227659200000001,2.4514999,1.0,0
1033,1,1.0,0,16.0,31.0,-1.0,-1.0,0,0,1,6.258348000000001,1.7825,1.0,0
1035,0,0.0,0,47.0,50.0,16.0,14.0,0,1,0,9.551136,2.7309999,1.0,0
1037,0,0.0,0,56.0,62.0,27.0,29.0,1,0,0,2.0772532999999997,3.5834998999999996,0.0,0
1038,0,1.0,0,12.0,28.0,16.0,15.0,0,0,0,8.344023700000001,2.8843334,1.0,0
1040,0,0.0,0,-1.0,-1.0,15.0,13.0,1,1,0,8.633390400000001,1.222,1.0,0
1041,0,1.0,0,75.0,77.0,26.0,23.0,0,0,1,2.5193686,3.6406998999999995,0.0,0
1042,0,1.0,0,55.0,53.0,23.0,30.0,0,0,0,3.8207171000000004,3.2535,1.0,0
1044,0,0.0,0,21.0,58.0,16.0,17.0,0,0,0,3.8653197,3.0623099999999996,1.0,0
1046,0,1.0,0,30.0,38.0,17.0,22.0,0,0,1,2.5361271,2.2795,0.0,0
1047,0,1.0,0,46.0,47.0,23.0,21.0,0,0,0,1.7838984,2.2835,1.0,0
1055,1,1.0,2,22.0,41.0,-1.0,-1.0,0,0,0,5.225806200000001,0.85290003,1.0,0
1057,0,1.0,0,43.0,29.0,15.0,15.0,0,0,1,1.4609375,1.8794999,1.0,0
1058,0,1.0,0,43.0,58.0,-1.0,-1.0,0,1,1,11.680575,2.4690001,1.0,0
1060,0,1.0,0,40.0,51.0,16.0,15.0,0,0,1,1.9141194,3.0485001,0.0,0
1063,0,1.0,0,57.0,47.0,27.0,24.0,0,0,0,2.9089617999999997,3.1901002,0.0,0
1064,0,1.0,0,80.0,61.0,26.0,32.0,1,0,0,4.978602400000001,3.8794498,1.0,0
