sid,Urbanicity_City: Large,Urbanicity_City: Small,Urbanicity_Rural: Distant,Urbanicity_Rural: Fringe,Urbanicity_Rural: Remote,Urbanicity_Suburb: Large,Urbanicity_Suburb: Mid-size,Urbanicity_Suburb: Small,Urbanicity_Town: Distant,Urbanicity_Town: Fringe,Urbanicity_Town: Remote,dropout,urbanicity
741,0,0,1,0,0,0,0,0,0,0,0,1.0,Rural: Distant
743,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
746,0,0,0,1,0,0,0,0,0,0,0,1.0,Rural: Fringe
748,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
749,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
750,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
751,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
754,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
762,0,0,0,1,0,0,0,0,0,0,0,1.0,Rural: Fringe
766,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
767,0,0,0,1,0,0,0,0,0,0,0,1.0,Rural: Fringe
768,0,0,1,0,0,0,0,0,0,0,0,1.0,Rural: Distant
769,0,0,0,0,0,0,0,0,0,1,0,0.0,Town: Fringe
771,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
776,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
780,0,0,0,0,0,0,0,0,0,0,0,0.0,
781,0,0,0,0,0,0,0,0,0,0,1,0.0,Town: Remote
782,0,0,0,0,1,0,0,0,0,0,0,0.0,Rural: Remote
784,0,0,1,0,0,0,0,0,0,0,0,0.0,Rural: Distant
788,0,0,0,1,0,0,0,0,0,0,0,1.0,Rural: Fringe
790,0,1,0,0,0,0,0,0,0,0,0,0.0,City: Small
791,0,0,0,0,0,0,0,0,0,0,1,1.0,Town: Remote
792,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
794,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
795,0,0,0,0,0,1,0,0,0,0,0,1.0,Suburb: Large
797,0,0,0,0,0,0,0,1,0,0,0,0.0,Suburb: Small
798,0,0,0,0,0,0,0,0,0,0,1,0.0,Town: Remote
799,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
801,0,0,0,0,1,0,0,0,0,0,0,1.0,Rural: Remote
802,0,0,1,0,0,0,0,0,0,0,0,0.0,Rural: Distant
807,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
808,0,0,1,0,0,0,0,0,0,0,0,0.0,Rural: Distant
812,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
817,0,0,0,0,0,0,0,0,1,0,0,1.0,Town: Distant
818,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
819,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
821,0,0,0,0,0,0,0,0,0,0,1,0.0,Town: Remote
824,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
825,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
826,1,0,0,0,0,0,0,0,0,0,0,1.0,City: Large
827,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
828,0,0,0,0,0,0,0,0,1,0,0,1.0,Town: Distant
829,0,0,1,0,0,0,0,0,0,0,0,0.0,Rural: Distant
832,0,0,0,0,0,0,0,0,0,0,1,0.0,Town: Remote
836,0,0,0,0,0,1,0,0,0,0,0,1.0,Suburb: Large
837,0,1,0,0,0,0,0,0,0,0,0,0.0,City: Small
838,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
842,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
845,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
853,0,0,0,0,0,0,0,0,0,0,1,0.0,Town: Remote
856,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
858,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
859,0,0,0,0,0,0,0,0,0,0,1,0.0,Town: Remote
861,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
863,0,0,0,0,0,0,0,0,0,0,1,1.0,Town: Remote
865,0,0,0,0,0,0,0,0,0,0,1,0.0,Town: Remote
869,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
870,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
871,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
872,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
873,0,0,1,0,0,0,0,0,0,0,0,1.0,Rural: Distant
877,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
878,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
879,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
881,0,0,0,0,1,0,0,0,0,0,0,0.0,Rural: Remote
885,0,0,0,1,0,0,0,0,0,0,0,1.0,Rural: Fringe
887,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
888,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
894,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
895,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
902,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
905,0,0,1,0,0,0,0,0,0,0,0,0.0,Rural: Distant
906,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
908,0,0,0,0,0,0,0,0,0,0,1,1.0,Town: Remote
910,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
911,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
913,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
914,0,0,0,0,0,0,0,0,0,0,1,0.0,Town: Remote
916,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
917,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
920,0,0,0,0,0,0,0,1,0,0,0,0.0,Suburb: Small
921,0,0,0,1,0,0,0,0,0,0,0,1.0,Rural: Fringe
922,0,0,0,1,0,0,0,0,0,0,0,1.0,Rural: Fringe
923,0,0,0,0,0,0,0,0,0,0,1,0.0,Town: Remote
925,0,0,0,0,0,0,0,0,0,1,0,0.0,Town: Fringe
927,0,0,0,0,0,0,0,0,0,1,0,0.0,Town: Fringe
928,1,0,0,0,0,0,0,0,0,0,0,1.0,City: Large
930,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
931,1,0,0,0,0,0,0,0,0,0,0,1.0,City: Large
932,0,0,0,1,0,0,0,0,0,0,0,1.0,Rural: Fringe
934,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
935,0,0,0,0,1,0,0,0,0,0,0,0.0,Rural: Remote
936,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
937,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
939,0,0,0,0,0,0,0,0,0,0,1,0.0,Town: Remote
941,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
946,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
949,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
950,0,0,1,0,0,0,0,0,0,0,0,0.0,Rural: Distant
952,0,0,0,0,0,0,0,0,1,0,0,1.0,Town: Distant
953,0,0,0,0,0,0,0,0,0,0,1,0.0,Town: Remote
954,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
955,0,0,0,0,1,0,0,0,0,0,0,0.0,Rural: Remote
956,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
957,0,0,0,1,0,0,0,0,0,0,0,1.0,Rural: Fringe
959,1,0,0,0,0,0,0,0,0,0,0,1.0,City: Large
960,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
962,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
963,0,0,0,0,0,0,0,0,0,0,1,1.0,Town: Remote
966,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
968,0,0,0,0,1,0,0,0,0,0,0,0.0,Rural: Remote
973,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
977,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
979,0,1,0,0,0,0,0,0,0,0,0,1.0,City: Small
982,0,0,0,1,0,0,0,0,0,0,0,1.0,Rural: Fringe
983,0,0,0,0,1,0,0,0,0,0,0,1.0,Rural: Remote
984,0,0,0,0,1,0,0,0,0,0,0,0.0,Rural: Remote
986,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
988,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
989,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
990,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
991,0,0,0,0,0,0,0,1,0,0,0,0.0,Suburb: Small
992,0,0,0,0,0,0,0,0,0,1,0,0.0,Town: Fringe
995,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
996,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
999,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
1001,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
1002,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
1005,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
1006,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
1008,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
1010,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
1011,0,0,1,0,0,0,0,0,0,0,0,0.0,Rural: Distant
1012,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
1014,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
1015,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
1016,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
1018,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
1021,0,0,0,0,0,1,0,0,0,0,0,1.0,Suburb: Large
1022,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
1027,0,0,1,0,0,0,0,0,0,0,0,0.0,Rural: Distant
1032,0,0,0,0,1,0,0,0,0,0,0,0.0,Rural: Remote
1033,0,0,0,0,0,1,0,0,0,0,0,1.0,Suburb: Large
1035,0,0,0,0,0,0,0,0,0,0,1,0.0,Town: Remote
1037,0,0,0,0,0,0,0,0,0,0,1,0.0,Town: Remote
1038,1,0,0,0,0,0,0,0,0,0,0,1.0,City: Large
1040,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
1041,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
1042,0,0,0,0,1,0,0,0,0,0,0,0.0,Rural: Remote
1044,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
1046,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
1047,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
1055,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
1057,0,0,1,0,0,0,0,0,0,0,0,1.0,Rural: Distant
1058,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
1060,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
1063,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
1064,0,0,0,0,0,0,0,0,1,0,0,1.0,Town: Distant
1067,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
1069,0,0,0,0,1,0,0,0,0,0,0,0.0,Rural: Remote
1071,0,0,0,0,0,0,0,0,0,1,0,0.0,Town: Fringe
1072,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
1075,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
1076,0,1,0,0,0,0,0,0,0,0,0,0.0,City: Small
1080,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
1081,0,0,0,1,0,0,0,0,0,0,0,1.0,Rural: Fringe
1083,0,0,0,0,0,0,0,0,0,0,1,0.0,Town: Remote
1084,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
1086,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
1087,0,0,0,0,0,1,0,0,0,0,0,1.0,Suburb: Large
1088,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
1089,0,0,1,0,0,0,0,0,0,0,0,0.0,Rural: Distant
1094,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
1101,1,0,0,0,0,0,0,0,0,0,0,1.0,City: Large
1103,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
1104,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
1105,0,0,0,0,0,1,0,0,0,0,0,1.0,Suburb: Large
1109,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
1110,0,0,0,0,0,0,0,0,0,0,1,0.0,Town: Remote
1112,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
1114,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
1115,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
1117,0,0,1,0,0,0,0,0,0,0,0,0.0,Rural: Distant
1119,0,0,0,0,0,0,0,0,0,0,1,0.0,Town: Remote
1121,0,1,0,0,0,0,0,0,0,0,0,0.0,City: Small
1126,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
1127,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
1132,0,0,0,0,0,0,0,0,0,0,1,0.0,Town: Remote
1134,1,0,0,0,0,0,0,0,0,0,0,1.0,City: Large
1135,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
1145,0,0,0,0,0,0,0,0,1,0,0,1.0,Town: Distant
1148,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
1151,0,0,0,0,1,0,0,0,0,0,0,0.0,Rural: Remote
1153,0,0,1,0,0,0,0,0,0,0,0,0.0,Rural: Distant
1154,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
1155,0,0,0,0,0,0,1,0,0,0,0,0.0,Suburb: Mid-size
1156,0,0,0,1,0,0,0,0,0,0,0,1.0,Rural: Fringe
1157,0,0,1,0,0,0,0,0,0,0,0,0.0,Rural: Distant
1159,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
1160,1,0,0,0,0,0,0,0,0,0,0,1.0,City: Large
1165,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
1166,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
1167,1,0,0,0,0,0,0,0,0,0,0,1.0,City: Large
1169,0,0,0,0,0,0,0,0,0,0,1,0.0,Town: Remote
1171,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
1179,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
1181,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
1183,0,0,0,0,1,0,0,0,0,0,0,0.0,Rural: Remote
1184,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
1185,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
1187,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
1191,0,0,0,1,0,0,0,0,0,0,0,1.0,Rural: Fringe
1196,0,0,0,0,0,0,0,0,0,0,0,0.0,
1197,0,0,1,0,0,0,0,0,0,0,0,0.0,Rural: Distant
1198,0,0,0,0,0,1,0,0,0,0,0,1.0,Suburb: Large
1199,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
1201,1,0,0,0,0,0,0,0,0,0,0,1.0,City: Large
1202,0,0,0,0,0,0,0,0,0,0,1,1.0,Town: Remote
1210,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
1211,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
1212,0,0,0,0,0,0,0,0,0,0,1,0.0,Town: Remote
1213,0,0,0,0,0,0,0,0,0,0,1,0.0,Town: Remote
1217,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
1218,0,0,0,0,0,0,0,0,0,0,1,0.0,Town: Remote
1219,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
1220,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
1221,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
1222,0,0,0,0,0,0,0,0,0,1,0,0.0,Town: Fringe
1223,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
1224,0,0,0,0,0,0,0,0,0,1,0,0.0,Town: Fringe
1225,0,0,0,1,0,0,0,0,0,0,0,1.0,Rural: Fringe
1226,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
1229,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
1231,0,0,0,0,0,0,0,0,0,0,1,1.0,Town: Remote
1232,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
1236,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
1240,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
1241,0,0,0,0,1,0,0,0,0,0,0,1.0,Rural: Remote
1243,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
1244,0,0,0,0,0,0,0,0,0,0,1,0.0,Town: Remote
1249,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
1251,0,0,0,0,1,0,0,0,0,0,0,0.0,Rural: Remote
1252,0,0,0,0,0,0,0,0,0,0,1,0.0,Town: Remote
1253,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
1255,0,0,0,0,1,0,0,0,0,0,0,0.0,Rural: Remote
1260,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
1261,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
1262,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
1263,0,0,0,1,0,0,0,0,0,0,0,1.0,Rural: Fringe
1264,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
1265,0,0,0,0,1,0,0,0,0,0,0,0.0,Rural: Remote
1266,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
1267,0,0,0,0,1,0,0,0,0,0,0,1.0,Rural: Remote
1268,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
1270,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
1271,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
1272,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
1273,0,0,0,0,0,1,0,0,0,0,0,1.0,Suburb: Large
1274,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
1275,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
1276,0,0,0,0,0,0,0,0,0,0,1,0.0,Town: Remote
1281,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
1283,0,0,0,0,0,0,0,0,0,1,0,1.0,Town: Fringe
1285,0,0,1,0,0,0,0,0,0,0,0,0.0,Rural: Distant
1286,0,0,0,0,1,0,0,0,0,0,0,0.0,Rural: Remote
1287,1,0,0,0,0,0,0,0,0,0,0,1.0,City: Large
1291,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
1293,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
1296,1,0,0,0,0,0,0,0,0,0,0,1.0,City: Large
1300,0,0,0,0,1,0,0,0,0,0,0,0.0,Rural: Remote
1306,0,0,0,0,1,0,0,0,0,0,0,0.0,Rural: Remote
1308,0,0,1,0,0,0,0,0,0,0,0,0.0,Rural: Distant
1309,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
1312,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
1313,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
1314,0,0,1,0,0,0,0,0,0,0,0,0.0,Rural: Distant
1322,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
1325,0,1,0,0,0,0,0,0,0,0,0,0.0,City: Small
1326,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
1327,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
1329,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
1332,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
1333,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
1335,0,0,0,0,0,0,0,1,0,0,0,0.0,Suburb: Small
1337,1,0,0,0,0,0,0,0,0,0,0,1.0,City: Large
1340,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
1341,0,0,0,0,0,0,0,1,0,0,0,0.0,Suburb: Small
1343,0,0,0,0,0,0,1,0,0,0,0,0.0,Suburb: Mid-size
1345,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
1348,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
1349,0,0,1,0,0,0,0,0,0,0,0,0.0,Rural: Distant
1351,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
1353,0,0,0,0,0,0,0,1,0,0,0,0.0,Suburb: Small
1354,0,0,0,1,0,0,0,0,0,0,0,1.0,Rural: Fringe
1356,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
1359,0,0,0,0,1,0,0,0,0,0,0,0.0,Rural: Remote
1362,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
1365,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
1367,0,0,0,0,0,0,0,0,0,0,1,0.0,Town: Remote
1369,0,0,0,0,1,0,0,0,0,0,0,0.0,Rural: Remote
1375,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
1377,0,0,1,0,0,0,0,0,0,0,0,0.0,Rural: Distant
1378,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
1379,0,0,0,0,1,0,0,0,0,0,0,0.0,Rural: Remote
1382,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
1383,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
1387,0,0,0,0,0,0,0,0,1,0,0,1.0,Town: Distant
1388,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
1390,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
1391,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
1397,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
1398,0,0,0,0,0,0,0,0,0,0,1,0.0,Town: Remote
1401,0,0,0,0,0,1,0,0,0,0,0,1.0,Suburb: Large
1404,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
1405,0,0,1,0,0,0,0,0,0,0,0,0.0,Rural: Distant
1406,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
1408,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
1409,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
1410,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
1413,1,0,0,0,0,0,0,0,0,0,0,1.0,City: Large
1415,0,0,1,0,0,0,0,0,0,0,0,1.0,Rural: Distant
1419,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
1421,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
1422,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
1426,0,0,0,0,0,0,0,0,0,0,0,0.0,
1427,0,0,0,0,0,0,0,1,0,0,0,0.0,Suburb: Small
1431,0,0,0,0,1,0,0,0,0,0,0,0.0,Rural: Remote
1433,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
1439,0,0,1,0,0,0,0,0,0,0,0,0.0,Rural: Distant
1440,0,0,0,0,1,0,0,0,0,0,0,0.0,Rural: Remote
1445,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
1446,0,1,0,0,0,0,0,0,0,0,0,0.0,City: Small
1447,0,1,0,0,0,0,0,0,0,0,0,0.0,City: Small
1449,0,0,0,0,1,0,0,0,0,0,0,0.0,Rural: Remote
1451,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
1453,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
1455,0,0,1,0,0,0,0,0,0,0,0,0.0,Rural: Distant
1459,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
1463,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
1464,0,0,0,0,0,0,0,0,0,1,0,0.0,Town: Fringe
1468,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
1471,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
1474,0,0,0,0,1,0,0,0,0,0,0,0.0,Rural: Remote
1475,0,0,0,0,1,0,0,0,0,0,0,0.0,Rural: Remote
1479,0,0,0,0,0,0,0,0,0,0,1,0.0,Town: Remote
1480,0,0,0,0,1,0,0,0,0,0,0,0.0,Rural: Remote
1481,0,0,1,0,0,0,0,0,0,0,0,0.0,Rural: Distant
1483,0,0,0,0,1,0,0,0,0,0,0,0.0,Rural: Remote
1484,0,0,0,0,0,0,0,0,0,0,1,0.0,Town: Remote
1488,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
1490,0,0,0,0,1,0,0,0,0,0,0,0.0,Rural: Remote
1494,0,0,0,0,0,1,0,0,0,0,0,1.0,Suburb: Large
1497,0,0,0,0,1,0,0,0,0,0,0,0.0,Rural: Remote
1498,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
1499,0,0,0,0,1,0,0,0,0,0,0,1.0,Rural: Remote
1502,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
1503,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
1505,1,0,0,0,0,0,0,0,0,0,0,1.0,City: Large
1509,0,0,1,0,0,0,0,0,0,0,0,0.0,Rural: Distant
1510,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
1512,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
1513,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
1514,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
1516,0,0,0,0,0,0,0,0,1,0,0,1.0,Town: Distant
1518,0,0,0,0,0,0,0,0,0,0,1,1.0,Town: Remote
1519,0,0,0,0,1,0,0,0,0,0,0,1.0,Rural: Remote
1522,0,0,0,0,0,0,0,0,0,1,0,0.0,Town: Fringe
1523,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
1525,0,0,0,1,0,0,0,0,0,0,0,1.0,Rural: Fringe
1526,0,0,1,0,0,0,0,0,0,0,0,0.0,Rural: Distant
1527,0,0,0,0,1,0,0,0,0,0,0,0.0,Rural: Remote
1529,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
1530,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
1531,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
1535,1,0,0,0,0,0,0,0,0,0,0,1.0,City: Large
1539,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
1540,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
1541,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
1542,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
1546,0,0,1,0,0,0,0,0,0,0,0,1.0,Rural: Distant
1549,0,0,0,0,0,0,0,0,0,0,1,0.0,Town: Remote
1550,0,0,0,0,0,0,0,1,0,0,0,0.0,Suburb: Small
