sid,school_year,grade_level,frpl,iep,ell,gifted,total_days_enrolled,total_days_absent,days_suspended_out_of_school
157,2005,9,"N",0,1,0,102,6,0
158,2006,9,"N",0,0,0,282,0,0
158,2007,10,"N",0,0,0,283,79,3
159,2005,8,"F",0,0,0,287,7,0
159,2006,9,"F",0,1,0,282,0,0
159,2007,10,"F",0,1,0,283,56,2
159,2008,10,"F",0,1,0,110,56,5
160,2004,8,"R",0,0,0,285,15,1
160,2005,9,"R",0,0,0,627,6,0
160,2006,10,"R",0,0,0,105,6,0
161,2004,6,"N",0,0,0,286,17,0
161,2005,7,"N",0,0,0,287,73,3
161,2006,8,"N",0,0,0,282,5,0
161,2007,9,"N",0,0,0,283,3,0
161,2008,10,"N",0,0,0,281,8,0
161,2009,11,"N",0,0,0,286,42,2
162,2004,7,"N",0,0,0,286,6,0
162,2005,8,"N",0,0,0,287,0,0
162,2006,9,"N",0,0,0,282,8,0
163,2004,8,"F",0,1,0,286,19,0
163,2005,9,"F",0,1,0,287,8,0
163,2006,10,"F",0,1,0,282,0,0
163,2007,11,"F",0,1,0,283,3,0
163,2008,12,"F",0,1,0,231,0,0
163,2009,11,"F",0,1,0,112,41,1
164,2006,9,"N",0,0,0,277,38,0
164,2007,10,"N",0,0,0,283,16,1
164,2008,11,"N",0,0,0,281,30,2
164,2009,12,"N",0,0,0,286,21,0
165,2005,6,"F",0,0,0,285,8,0
165,2006,7,"F",0,0,0,282,2,0
165,2007,8,"F",0,0,0,283,75,7
165,2008,9,"F",0,0,0,281,3,0
166,2005,9,"N",0,0,0,94,6,0
166,2007,11,"N",0,0,1,283,8,0
166,2008,12,"N",1,0,0,281,5,0
167,2005,6,"F",0,1,0,285,23,0
167,2006,7,"F",0,1,0,282,5,0
167,2007,8,"F",0,1,0,283,4,0
167,2008,9,"F",0,1,0,281,31,2
167,2009,10,"F",0,1,0,286,1,0
168,2005,6,"N",0,0,0,287,0,0
168,2006,7,"N",0,0,0,282,1,0
168,2007,8,"N",0,0,0,283,2,0
168,2008,9,"N",0,0,0,281,39,1
169,2004,6,"F",0,1,0,283,4,0
169,2005,7,"F",0,1,0,280,9,0
169,2006,8,"F",1,1,0,282,4,0
169,2007,9,"F",1,1,0,283,34,1
169,2008,10,"F",1,1,0,281,8,0
169,2009,11,"F",1,1,0,147,18,0
170,2004,7,"N",0,0,0,285,2,0
170,2005,8,"N",0,0,0,287,24,0
170,2006,9,"N",0,0,0,282,9,0
170,2007,10,"N",0,0,0,283,8,0
170,2008,11,"N",0,0,0,281,8,0
170,2009,12,"N",0,0,0,286,8,0
171,2004,6,"F",0,0,0,282,7,0
171,2005,7,"F",0,0,0,287,15,0
171,2006,8,"F",0,0,0,281,27,1
171,2007,9,"F",0,0,0,283,6,0
171,2008,10,"F",0,0,0,281,2,0
171,2009,10,"F",0,0,0,286,18,0
172,2004,7,"N",0,0,0,286,1,0
172,2005,8,"N",0,0,0,285,8,0
172,2006,9,"N",0,0,0,282,16,0
172,2007,10,"N",0,0,0,283,75,2
172,2008,11,"N",0,0,0,281,36,3
172,2009,12,"N",0,0,0,286,9,0
173,2005,6,"N",0,0,0,287,3,0
173,2006,7,"N",0,0,0,282,0,0
173,2007,8,"N",0,0,0,283,53,2
173,2008,9,"N",0,0,0,281,5,0
173,2009,10,"N",0,0,0,286,5,0
174,2004,6,"N",0,0,0,283,23,0
174,2005,7,"N",0,0,0,287,38,1
174,2006,8,"N",0,0,0,282,44,1
174,2007,9,"N",0,0,0,283,17,0
174,2008,10,"N",0,0,0,154,7,0
175,2007,9,"N",0,0,0,283,33,1
175,2008,10,"N",0,0,0,281,14,0
175,2009,11,"N",0,0,0,286,3,0
176,2004,8,"N",0,0,0,141,9,0
176,2005,9,"N",0,0,0,287,8,0
177,2005,6,"F",0,1,0,287,5,0
177,2006,7,"F",0,1,0,282,22,0
177,2007,8,"F",0,1,0,283,21,0
177,2008,9,"F",0,1,0,281,6,0
177,2009,9,"F",0,0,0,67,9,0
177,2009,9,"F",0,1,0,67,9,0
178,2004,6,"N",0,0,0,286,55,4
178,2005,7,"N",0,0,0,287,1,0
178,2006,8,"N",0,0,0,282,8,0
178,2007,9,"N",0,0,0,283,93,5
178,2008,10,"N",0,0,0,281,23,0
178,2009,11,"N",0,0,0,286,2,0
179,2005,6,"N",0,1,0,285,51,1
179,2006,7,"N",0,1,0,282,21,1
179,2007,8,"N",0,1,0,283,10,0
179,2008,9,"N",0,1,0,281,4,0
179,2009,10,"N",0,1,0,286,76,2
180,2005,6,"F",0,1,0,287,24,0
180,2006,7,"F",0,0,0,282,2,0
180,2007,8,"F",0,0,0,12,9,0
181,2004,6,"N",0,1,0,286,19,1
181,2005,7,"N",0,1,0,282,7,0
181,2006,8,"N",0,1,0,269,55,7
181,2007,9,"N",0,1,0,270,7,0
181,2008,10,"N",0,1,0,281,4,0
181,2009,11,"N",0,1,0,286,2,0
182,2007,8,"N",0,0,0,221,15,0
182,2008,9,"N",0,0,0,137,32,2
183,2004,7,"F",0,0,0,225,8,0
183,2005,8,"F",0,0,0,285,1,0
183,2006,9,"F",0,0,0,282,0,0
183,2007,9,"F",1,1,0,283,84,53
183,2007,9,"F",1,0,0,283,84,53
184,2004,6,"N",0,0,0,286,38,0
184,2005,7,"N",0,0,1,287,99,4
184,2006,8,"N",1,0,0,281,1,0
184,2007,9,"N",0,0,1,283,36,0
184,2008,10,"N",1,0,0,281,7,0
184,2009,11,"N",1,0,0,286,18,0
185,2004,7,"N",0,0,0,286,5,0
185,2005,8,"N",0,0,0,287,12,0
185,2006,9,"N",0,0,0,282,0,0
185,2007,9,"N",0,0,0,283,1,0
186,2007,9,"F",0,0,0,342,22,0
187,2006,7,"F",0,0,0,50,4,0
187,2007,8,"F",0,0,0,283,36,0
187,2008,9,"F",0,0,0,281,1,0
187,2009,9,"F",0,0,0,55,22,0
188,2004,6,"N",0,0,0,286,49,9
188,2005,7,"N",0,0,0,287,14,0
188,2006,8,"N",0,0,0,282,9,0
188,2007,9,"N",0,0,0,283,17,0
188,2008,10,"N",0,0,0,281,21,0
188,2009,11,"N",0,0,0,286,1,0
189,2004,8,"N",0,0,0,340,9,0
189,2005,9,"N",0,0,0,287,1,0
189,2006,10,"N",1,0,0,282,1,0
189,2007,11,"N",1,0,0,283,80,29
189,2008,12,"N",1,0,0,281,37,0
190,2004,6,"N",0,0,0,286,2,0
190,2005,7,"N",0,0,0,287,95,50
190,2005,7,"N",0,1,0,287,95,50
190,2006,8,"N",0,0,0,269,31,2
190,2007,9,"N",0,0,0,283,7,0
190,2008,10,"N",0,0,0,49,3,0
191,2005,6,"F",0,0,0,284,72,2
191,2006,7,"F",0,0,1,282,0,0
191,2007,8,"F",1,0,0,283,1,0
191,2008,9,"F",0,0,1,281,3,0
192,2004,7,"N",0,0,0,286,49,1
192,2005,8,"N",0,0,0,285,9,0
192,2006,9,"N",0,0,0,282,2,0
192,2007,10,"N",0,0,0,283,94,7
192,2008,11,"N",0,0,0,281,6,0
192,2009,12,"N",0,0,0,286,3,0
193,2007,9,"N",0,0,0,283,1,0
193,2008,10,"N",0,0,0,281,9,0
193,2009,11,"N",0,0,0,286,8,0
194,2004,8,"N",0,0,0,286,28,1
194,2005,9,"N",0,0,0,6,9,0
195,2006,10,"N",0,0,0,282,22,0
195,2007,10,"N",0,0,0,104,0,0
196,2007,11,"F",0,1,0,197,8,0
196,2008,12,"F",0,1,0,281,2,0
197,2004,7,"N",0,1,0,286,24,0
197,2005,8,"N",0,1,0,287,3,0
197,2006,9,"N",0,1,0,341,21,1
197,2007,9,"N",0,1,0,35,3,0
197,2009,9,"N",0,1,0,25,3,0
198,2006,7,"N",0,0,0,282,52,4
198,2007,8,"N",0,0,0,283,30,0
198,2008,9,"N",0,0,0,281,0,0
198,2009,10,"N",0,0,0,286,6,0
199,2005,6,"N",0,0,0,287,41,2
199,2006,7,"N",0,0,0,282,2,0
199,2007,8,"N",0,0,0,283,8,0
199,2008,9,"N",0,0,0,281,12,0
199,2009,10,"N",0,0,0,286,91,6
200,2008,9,"N",0,0,0,127,21,0
200,2009,10,"N",0,0,0,286,6,0
201,2004,6,"N",0,1,0,286,19,0
201,2005,7,"N",0,1,0,287,9,0
201,2006,8,"N",0,1,0,282,28,1
201,2007,9,"N",0,1,0,283,6,0
201,2008,10,"N",0,1,0,281,9,0
201,2009,11,"N",0,1,0,286,5,0
202,2005,6,"F",0,0,0,286,58,7
202,2006,7,"F",0,0,0,282,91,5
202,2007,8,"F",0,0,0,283,6,0
202,2008,9,"F",0,0,0,281,7,0
202,2009,10,"F",0,0,0,286,3,0
203,2005,9,"F",1,0,0,276,3,0
203,2006,9,"F",1,0,0,282,37,1
203,2007,9,"F",1,0,0,23,1,0
204,2005,6,"F",0,1,0,287,20,0
204,2006,7,"F",0,1,0,271,2,0
204,2007,8,"F",0,0,0,283,7,0
204,2008,9,"F",0,0,0,281,6,0
204,2009,10,"F",0,0,0,286,1,0
205,2007,11,"N",0,0,0,283,4,0
205,2008,12,"N",0,0,0,281,29,2
206,2004,6,"F",0,1,0,286,36,1
206,2005,7,"F",0,1,0,257,4,0
206,2006,8,"F",0,1,0,240,5,0
207,2004,8,"N",0,0,0,286,6,0
207,2005,9,"N",0,0,0,285,11,0
207,2006,10,"N",0,0,0,282,25,1
207,2007,11,"N",1,0,0,283,37,0
207,2008,12,"N",1,0,0,281,7,0
208,2006,9,"F",0,0,0,282,0,0
208,2007,10,"F",0,0,0,111,20,0
209,2005,6,"N",0,0,0,287,6,0
209,2006,7,"N",0,0,0,271,7,0
209,2007,8,"N",0,0,0,283,6,0
209,2009,10,"N",0,0,0,286,8,0
210,2004,8,"N",0,0,0,286,7,0
210,2005,9,"N",0,0,0,222,13,0
211,2004,7,"N",0,0,0,286,1,0
211,2005,8,"N",0,0,0,287,9,0
211,2006,9,"N",0,0,0,281,1,0
211,2007,10,"N",0,0,0,283,27,0
211,2008,11,"N",0,0,0,281,2,0
211,2009,12,"N",0,0,0,286,7,0
212,2004,6,"R",0,0,0,286,32,2
212,2005,7,"R",0,0,0,285,41,2
212,2006,8,"R",0,0,0,282,28,2
212,2007,9,"R",0,0,0,283,0,0
212,2008,10,"R",0,0,0,281,7,0
212,2009,11,"R",0,0,0,286,8,0
213,2004,6,"N",0,0,0,286,25,0
213,2005,7,"N",0,0,0,287,9,0
213,2006,8,"N",0,0,0,282,7,0
213,2007,9,"N",0,0,0,273,3,0
213,2009,11,"N",0,0,0,41,58,2
214,2005,9,"N",1,0,0,287,44,2
214,2006,10,"N",1,0,0,281,4,0
214,2007,11,"N",1,0,0,283,1,0
214,2008,12,"N",1,0,0,281,10,0
215,2005,9,"N",0,0,1,282,75,2
216,2005,6,"F",0,1,0,287,6,0
216,2006,7,"F",0,1,0,187,20,0
216,2008,9,"F",1,1,0,93,8,0
216,2009,9,"F",1,1,0,145,5,0
217,2004,7,"N",0,0,0,286,9,0
217,2005,8,"N",0,0,0,287,21,0
217,2006,9,"N",0,0,0,282,20,0
217,2007,10,"N",0,0,0,283,12,0
218,2008,9,"N",0,0,0,281,29,0
218,2009,10,"N",0,0,0,286,45,2
219,2006,7,"F",1,0,0,282,70,8
219,2007,8,"F",1,0,0,283,19,0
219,2008,9,"F",1,0,0,281,21,0
220,2004,7,"F",0,0,0,193,3,0
220,2005,8,"F",0,0,0,27,2,0
220,2006,9,"F",0,0,0,282,22,0
220,2007,10,"F",0,0,0,174,21,0
221,2006,9,"N",0,0,0,282,12,0
221,2007,10,"N",0,0,0,283,68,3
221,2008,11,"N",0,0,0,281,16,0
221,2009,12,"N",0,0,0,286,20,0
222,2009,10,"N",0,0,0,286,5,0
223,2008,11,"N",0,1,0,281,5,0
224,2004,6,"F",1,0,0,286,76,8
224,2006,8,"F",1,0,0,281,5,0
224,2007,9,"F",1,0,0,239,3,0
225,2004,8,"F",0,0,0,286,40,2
225,2005,9,"F",0,0,0,287,5,0
225,2006,10,"F",0,0,0,282,7,0
225,2007,11,"F",0,0,0,283,7,0
225,2008,12,"F",0,0,0,281,4,0
226,2008,9,"N",0,0,0,281,7,0
226,2009,10,"N",0,0,0,286,0,0
227,2004,6,"N",0,0,0,286,39,2
227,2005,7,"N",0,0,0,287,8,0
227,2006,8,"N",0,0,0,282,16,1
227,2007,9,"N",0,0,0,283,19,0
227,2008,10,"N",0,0,0,281,9,0
227,2009,11,"N",0,0,0,286,63,3
228,2004,7,"N",0,1,0,282,3,0
228,2005,8,"N",0,1,0,285,5,0
228,2006,9,"N",0,1,0,162,9,0
229,2004,8,"N",0,0,0,286,42,3
229,2005,9,"N",0,0,0,287,7,0
229,2006,10,"N",0,0,0,282,48,2
229,2007,11,"N",0,0,0,283,0,0
229,2008,12,"N",0,0,0,281,32,2
230,2005,6,"F",0,0,0,142,7,0
230,2006,7,"F",0,0,0,281,4,0
230,2007,8,"F",0,0,0,199,4,0
230,2008,9,"F",0,0,0,281,1,0
230,2009,10,"F",0,0,0,286,4,0
231,2008,9,"N",0,0,0,281,4,0
231,2009,10,"N",0,0,0,286,35,0
232,2008,11,"F",0,0,0,153,2,0
233,2004,7,"N",0,0,0,282,69,5
233,2005,8,"N",1,0,0,285,9,0
233,2006,9,"N",1,0,0,147,0,0
234,2004,6,"F",0,1,0,283,6,0
234,2005,7,"F",0,1,0,81,0,0
234,2006,8,"F",0,0,0,282,5,0
234,2007,9,"F",0,0,0,283,12,0
235,2006,9,"N",0,0,0,282,8,0
235,2007,10,"N",0,0,0,283,75,7
235,2008,11,"N",0,0,0,281,17,0
235,2009,12,"N",0,0,0,286,13,0
236,2007,10,"F",0,0,0,163,4,0
237,2004,7,"N",0,1,0,286,2,0
237,2005,8,"N",0,1,0,285,5,0
237,2006,9,"N",0,1,0,282,9,0
237,2007,10,"N",0,1,0,283,0,0
237,2008,11,"N",0,1,0,281,1,0
237,2009,12,"N",0,1,0,286,82,7
238,2004,7,"N",0,0,0,286,8,0
238,2005,8,"N",0,0,0,287,24,0
238,2006,9,"N",0,0,0,281,4,0
238,2007,10,"N",0,0,0,283,4,0
238,2008,11,"N",0,0,0,281,0,0
238,2009,12,"N",0,0,0,146,53,2
239,2005,6,"N",0,0,0,287,5,0
239,2006,7,"N",0,0,0,282,14,0
239,2007,8,"N",0,0,0,283,1,0
239,2008,9,"N",0,0,0,281,3,0
239,2009,10,"N",0,0,0,286,58,3
240,2004,6,"F",0,1,0,286,7,0
240,2005,7,"F",0,1,0,285,3,0
240,2006,8,"F",0,1,0,282,30,0
240,2007,9,"F",1,1,0,283,25,2
240,2008,10,"F",1,1,0,281,3,0
240,2009,11,"F",1,1,0,286,8,0
241,2004,8,"N",0,0,0,286,40,1
241,2005,9,"N",0,0,0,287,15,0
241,2006,10,"N",0,0,0,282,1,0
241,2007,11,"N",0,0,0,283,2,0
241,2008,12,"N",0,0,0,281,106,76
241,2008,12,"F",0,0,0,281,106,76
242,2005,6,"F",0,1,0,287,88,6
242,2006,7,"F",0,1,0,281,5,0
242,2007,8,"F",0,0,0,283,4,0
242,2008,9,"F",0,0,0,281,1,0
242,2009,10,"F",0,0,0,286,31,0
243,2004,7,"F",0,0,0,286,18,0
243,2005,8,"F",0,0,0,287,1,0
243,2006,9,"F",0,0,0,282,29,2
243,2007,10,"F",0,0,0,283,23,0
243,2008,11,"F",0,0,0,281,4,0
243,2009,12,"F",0,0,0,286,79,4
244,2004,7,"F",0,0,0,286,4,0
244,2005,8,"F",0,0,0,287,6,0
244,2006,9,"F",0,0,0,282,8,0
244,2007,10,"F",0,0,0,283,42,1
244,2008,11,"F",0,0,0,281,8,0
244,2009,12,"F",0,0,0,286,1,0
245,2004,7,"N",0,0,0,89,24,0
245,2006,9,"N",0,0,0,282,2,0
245,2007,10,"N",0,0,0,283,8,0
245,2008,11,"N",0,0,0,281,16,0
245,2009,12,"N",0,0,0,286,36,0
246,2008,9,"F",0,1,0,281,8,0
246,2009,10,"F",0,1,0,286,5,0
247,2005,6,"N",0,0,0,287,0,0
247,2006,7,"N",0,0,0,282,13,0
247,2007,8,"N",0,0,0,283,5,0
247,2008,9,"N",0,0,0,281,2,0
247,2009,10,"N",0,0,0,286,6,0
248,2008,9,"F",1,0,0,190,6,0
249,2004,7,"F",0,0,0,286,5,0
249,2005,8,"F",1,0,0,287,39,1
249,2006,9,"F",1,0,0,282,2,0
249,2007,9,"F",1,0,0,283,28,2
249,2008,10,"F",1,0,0,281,8,0
249,2009,11,"F",1,0,0,286,2,0
250,2007,10,"N",0,0,0,283,7,0
250,2008,11,"N",0,0,0,281,9,0
250,2009,12,"N",0,0,0,146,15,0
251,2004,8,"F",0,0,0,286,40,1
251,2005,9,"F",0,0,0,287,8,0
251,2006,10,"F",0,0,0,282,2,0
251,2007,11,"F",0,0,0,283,67,6
251,2008,12,"F",0,0,0,281,9,0
252,2005,6,"N",0,0,0,287,10,0
252,2006,7,"N",0,0,0,282,20,0
252,2007,8,"N",0,0,0,283,1,0
252,2008,9,"N",0,0,0,281,1,0
252,2009,10,"N",0,0,0,286,9,0
253,2004,8,"N",0,0,0,286,2,0
253,2005,9,"N",0,0,0,20,2,0
254,2004,7,"F",0,0,0,285,7,0
254,2005,8,"F",0,0,0,287,7,0
254,2006,9,"F",0,0,0,275,0,0
254,2007,10,"F",0,0,0,283,1,0
255,2006,9,"F",0,1,0,123,8,0
255,2007,9,"F",0,1,0,167,68,3
256,2005,6,"N",0,0,0,287,1,0
256,2006,7,"N",0,0,0,281,44,2
256,2007,8,"N",0,0,0,130,3,0
256,2009,10,"N",0,0,0,146,9,0
257,2004,7,"N",0,0,0,283,1,0
257,2005,8,"N",0,0,0,285,2,0
257,2006,9,"N",0,0,0,282,9,0
257,2007,10,"N",0,0,0,283,4,0
257,2008,11,"N",0,0,0,281,0,0
257,2009,12,"N",0,0,0,286,22,0
258,2004,8,"N",0,0,0,286,9,0
258,2005,9,"N",0,0,0,287,1,0
258,2006,10,"N",0,0,0,282,0,0
258,2007,11,"N",0,0,0,283,83,6
258,2008,12,"N",0,0,0,281,74,6
259,2004,6,"N",0,0,0,286,1,0
259,2005,7,"N",0,0,0,285,6,0
259,2006,8,"N",0,0,0,282,18,0
259,2007,9,"N",0,0,0,342,27,2
260,2004,7,"N",0,0,0,283,18,0
260,2005,8,"N",1,0,0,287,66,2
260,2006,9,"N",1,0,0,59,2,0
260,2007,10,"N",1,0,0,188,6,0
261,2004,8,"N",0,0,0,286,9,0
261,2005,9,"N",0,0,0,287,9,0
261,2006,10,"N",0,0,0,282,1,0
261,2007,11,"N",0,0,0,283,64,3
261,2008,12,"N",0,0,0,281,7,0
262,2004,8,"F",0,1,0,286,5,0
262,2005,9,"F",0,1,0,287,2,0
262,2006,10,"F",0,1,0,198,1,0
263,2008,10,"N",0,0,0,117,1,0
264,2004,8,"N",0,0,0,286,1,0
264,2005,9,"N",0,0,0,124,2,0
264,2006,9,"N",0,0,0,3,4,0
265,2005,6,"F",0,0,0,222,1,0
265,2006,7,"F",0,0,0,281,1,0
265,2007,8,"F",0,0,0,278,22,0
265,2008,9,"F",0,0,0,47,9,0
265,2009,10,"F",0,0,0,120,60,10
266,2004,8,"N",0,0,0,282,7,0
266,2005,9,"N",0,0,0,14,6,0
266,2006,10,"N",0,0,0,341,6,0
267,2008,9,"N",0,0,0,26,2,0
268,2005,6,"N",0,0,0,287,25,0
268,2006,7,"N",0,0,0,282,4,0
268,2007,8,"N",0,0,0,283,6,0
268,2008,9,"N",0,0,0,281,55,1
268,2009,10,"N",0,0,0,286,19,0
269,2004,8,"F",0,0,0,286,76,2
269,2005,9,"F",0,0,0,533,2,0
269,2006,10,"F",0,0,0,82,67,8
269,2007,11,"F",0,0,0,39,96,3
269,2008,12,"F",0,0,0,281,1,0
270,2004,8,"N",0,0,0,328,2,0
270,2005,9,"N",0,0,0,287,35,0
270,2006,10,"N",0,0,0,282,3,0
270,2007,11,"N",0,0,0,283,24,0
270,2008,12,"N",0,0,0,281,20,1
271,2004,6,"N",0,0,0,286,5,0
271,2005,7,"N",0,0,0,287,22,0
271,2006,8,"N",1,0,0,282,9,0
271,2007,9,"N",1,0,0,283,19,0
271,2008,10,"N",1,0,0,281,15,0
271,2009,11,"N",1,0,0,286,7,0
272,2005,6,"F",0,0,0,287,27,1
272,2006,7,"F",0,0,0,231,5,0
272,2007,8,"F",0,0,0,127,13,0
272,2008,9,"F",0,0,0,281,1,0
272,2009,10,"F",0,0,0,286,6,0
273,2004,8,"N",0,0,0,328,79,8
273,2005,9,"N",0,0,0,287,42,2
273,2006,10,"N",0,0,0,282,0,0
273,2007,11,"N",0,0,0,283,6,0
273,2008,12,"N",0,0,0,281,6,0
274,2004,6,"N",0,0,0,286,43,3
274,2005,7,"N",0,0,0,287,0,0
274,2006,8,"N",0,0,0,282,1,0
274,2007,9,"N",0,0,0,342,9,0
274,2008,9,"N",0,0,0,281,12,0
274,2009,11,"N",0,0,0,286,24,0
275,2004,7,"N",0,0,0,286,42,2
275,2005,8,"N",0,0,0,287,9,0
275,2006,9,"N",0,0,0,6,7,0
275,2007,10,"N",0,0,0,283,64,2
276,2004,6,"F",0,0,0,286,59,2
276,2004,6,"R",0,0,0,286,59,2
276,2005,7,"F",0,0,0,287,22,0
276,2006,8,"F",0,0,0,282,49,2
276,2007,9,"F",0,0,0,184,9,0
276,2008,10,"F",0,0,0,266,6,0
276,2009,11,"F",0,0,0,286,39,0
277,2005,6,"F",0,0,0,287,2,0
277,2006,7,"F",0,0,0,282,2,0
277,2007,8,"F",0,0,0,283,7,0
277,2008,9,"F",0,0,0,4,16,0
278,2008,11,"N",0,0,0,281,6,0
279,2004,8,"F",0,0,0,280,2,0
279,2005,9,"F",0,0,0,344,6,0
279,2006,9,"F",1,0,0,49,64,3
279,2007,10,"F",1,0,0,283,4,0
279,2008,11,"F",1,0,0,281,1,0
279,2009,12,"F",1,0,0,286,25,2
280,2004,6,"F",0,1,0,13,21,0
280,2007,9,"F",0,1,0,283,6,0
280,2008,9,"F",0,1,0,72,0,0
281,2004,6,"N",0,0,0,286,6,0
281,2005,7,"N",0,0,0,287,6,0
281,2006,8,"N",0,0,0,282,7,0
281,2007,9,"N",0,0,0,283,5,0
281,2008,10,"N",0,0,0,281,4,0
281,2009,11,"N",0,0,0,286,18,0
282,2005,8,"N",0,0,0,206,7,0
282,2006,9,"N",0,0,0,211,23,0
282,2007,10,"N",0,0,0,128,9,0
282,2009,12,"N",0,0,0,143,7,0
283,2004,6,"N",0,0,0,5,23,0
283,2009,11,"N",0,0,0,146,9,0
284,2004,7,"N",0,0,0,286,3,0
284,2005,8,"N",0,0,0,287,3,0
284,2006,9,"N",0,0,0,246,5,0
285,2006,10,"N",0,0,0,146,2,0
286,2004,6,"F",0,0,0,286,6,0
286,2005,7,"F",0,0,1,285,3,0
286,2006,8,"F",1,0,0,282,58,2
286,2007,9,"F",1,0,0,283,8,0
286,2008,10,"F",0,0,1,281,4,0
286,2009,11,"F",1,0,0,286,3,0
287,2004,6,"F",0,0,0,76,5,0
287,2006,9,"F",1,0,0,218,3,0
287,2007,10,"F",1,0,0,167,25,2
288,2007,10,"F",0,1,0,86,6,0
288,2008,11,"F",0,1,0,278,0,0
288,2009,12,"F",0,0,0,286,15,0
289,2004,8,"F",0,0,0,286,3,0
289,2005,9,"F",0,0,0,287,4,0
289,2006,10,"F",1,0,0,282,9,0
289,2007,11,"F",1,0,0,283,21,0
289,2009,13,"F",1,0,0,286,1,0
290,2004,8,"F",0,1,0,286,5,0
290,2005,9,"F",0,1,0,287,6,0
290,2006,10,"F",0,1,0,209,9,0
290,2007,9,"F",0,1,0,27,75,2
291,2009,10,"F",0,1,0,286,47,2
292,2004,7,"N",0,0,0,286,0,0
292,2005,8,"N",1,0,0,287,7,0
292,2006,8,"N",1,0,0,205,5,0
292,2007,9,"N",1,0,0,14,37,2
292,2009,11,"N",1,0,0,286,3,0
293,2004,8,"N",0,0,0,5,58,1
293,2005,9,"N",0,0,0,98,3,0
294,2006,7,"F",1,0,0,134,7,0
294,2007,8,"F",1,0,0,283,6,0
294,2008,9,"F",1,0,0,239,0,0
294,2009,10,"F",1,0,0,81,1,0
295,2004,7,"N",0,0,0,285,38,0
295,2005,8,"N",0,0,0,194,37,2
295,2006,9,"N",0,0,0,341,25,1
295,2007,10,"N",0,0,0,14,4,0
296,2004,6,"N",0,0,0,286,44,2
296,2005,7,"N",1,0,0,287,21,0
296,2006,8,"N",1,0,0,282,71,8
296,2007,9,"N",1,0,0,283,7,0
296,2008,10,"N",1,0,0,281,56,2
296,2009,11,"N",1,0,0,286,23,0
297,2006,10,"F",0,0,0,266,2,0
297,2007,11,"F",0,0,0,283,21,0
297,2008,12,"F",0,0,0,281,3,0
298,2005,6,"N",0,0,1,287,28,0
298,2006,7,"N",1,0,0,282,22,0
298,2007,8,"N",1,0,0,283,2,0
298,2008,9,"N",0,0,1,281,1,0
298,2009,10,"N",1,0,0,286,1,0
299,2004,8,"N",0,0,0,286,1,0
299,2005,9,"N",0,0,0,6,82,3
300,2004,7,"N",0,0,0,286,1,0
300,2005,8,"N",0,0,0,287,1,0
300,2006,9,"N",0,0,0,282,7,0
300,2007,10,"N",0,0,0,283,22,0
300,2008,11,"N",0,0,0,281,8,0
300,2009,12,"N",0,0,0,286,23,1
301,2004,8,"N",0,0,0,286,21,0
301,2005,9,"N",0,0,0,287,10,0
301,2006,10,"N",0,0,0,282,1,0
301,2007,11,"N",0,0,0,283,0,0
301,2008,12,"N",0,0,0,281,6,0
302,2006,10,"F",0,1,0,282,24,0
302,2007,12,"F",0,1,0,283,38,0
303,2006,9,"N",0,0,0,282,8,0
303,2007,10,"N",0,0,0,283,8,0
303,2008,11,"N",0,0,0,281,19,0
303,2009,12,"N",0,0,0,286,19,0
304,2004,8,"F",0,0,0,331,19,0
304,2005,9,"F",0,0,0,287,8,0
304,2006,10,"F",0,0,0,282,20,0
304,2007,11,"F",0,0,0,283,2,0
304,2008,12,"F",0,0,0,281,8,0
305,2004,6,"F",0,0,0,286,51,2
305,2005,7,"F",0,0,0,287,3,0
305,2006,8,"F",0,0,0,281,24,0
305,2007,9,"F",0,0,0,283,6,0
305,2008,10,"F",0,0,0,281,5,0
305,2009,11,"F",0,0,0,286,1,0
306,2004,6,"R",0,0,0,286,0,0
306,2005,7,"R",0,0,0,287,52,2
306,2006,8,"R",0,0,0,278,24,0
306,2007,9,"R",0,0,0,283,6,0
306,2008,10,"R",0,0,0,281,5,0
306,2009,11,"R",0,0,0,286,76,6
307,2004,6,"F",0,0,0,114,35,2
307,2005,7,"F",0,0,0,285,45,2
307,2006,8,"F",0,0,0,282,6,0
307,2007,9,"F",0,1,0,283,2,0
307,2008,10,"F",0,1,0,281,11,0
307,2009,10,"F",0,1,0,206,36,2
308,2005,8,"F",0,0,0,51,0,0
308,2007,10,"F",0,0,0,77,9,0
309,2004,6,"F",0,0,0,7,8,0
309,2005,6,"F",0,0,0,287,0,0
309,2006,7,"F",0,0,0,282,0,0
309,2007,8,"F",0,0,0,283,7,0
309,2008,9,"F",0,0,0,277,5,0
310,2005,6,"N",0,0,0,287,57,2
310,2006,7,"N",0,0,0,282,36,1
310,2007,8,"N",0,0,0,283,53,2
310,2008,9,"N",0,0,0,281,0,0
310,2009,10,"N",0,0,0,286,71,4
311,2004,7,"N",0,0,0,286,6,0
311,2005,7,"N",0,0,0,285,9,0
311,2005,8,"N",0,0,0,285,9,0
311,2006,9,"N",0,0,0,282,3,0
311,2007,10,"N",0,0,0,283,3,0
311,2008,11,"N",0,0,0,281,9,0
311,2009,12,"N",0,0,0,286,6,0
312,2004,7,"F",0,0,0,286,6,0
312,2005,8,"F",0,0,0,287,9,0
312,2006,9,"F",0,0,0,282,2,0
